"id";"creator";"collection";"resource_type";"conservation_institution";"contributor";"archival_reference";"Date";"extent";"ornamental_motif";"folio";"related_dataset_id";"incipit";"inscription";"source";"files";"note";"timel_nature_place";"timel_object_architecture";"timel_character";"timel_subject";"timel_thema";"place_geonames_id";"title"
"REG_00945";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"172R";"REG_00944|REG_00943";;;"joel";"reginenses/REG_00943.tif|reginenses/REG_00944.tif|reginenses/REG_00945.tif";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-slu3ybsn|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-of7dvbee";2988507;"Bible en français"
"REG_00948";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"173V";"REG_00947|REG_00946";;;"amos";"reginenses/REG_00946.tif|reginenses/REG_00947.tif|reginenses/REG_00948.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-e294fgoq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-eqnskbnq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cuqtzlfj";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bw9v7uzm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-gdbynvqw|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msrzrwxs";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sezpqpva|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ao9wtg4s";2988507;"Bible en français"
"REG_00951";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"177R";"REG_00950|REG_00949";;;"abdias";"reginenses/REG_00949.tif|reginenses/REG_00950.tif|reginenses/REG_00951.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pr68kv5v|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-of7dvbee";2988507;"Bible en français"
"REG_00954";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"178R";"REG_00953|REG_00952";;;"jonas";"reginenses/REG_00952.tif|reginenses/REG_00953.tif|reginenses/REG_00954.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dcihhq2y|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-zk5macbs|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-oo7jtili";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-g4k22jdq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ojxxmrnq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-c7rw7yxc";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hrevffsz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pphjzwxj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6ptkaynj";2988507;"Bible en français"
"REG_00957";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"179R";"REG_00956|REG_00955";;;"michee";"reginenses/REG_00955.tif|reginenses/REG_00956.tif|reginenses/REG_00957.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vkekjzsk";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-zuuahrqr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-paqfuwih";2988507;"Bible en français"
"REG_00960";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"181V";"REG_00959|REG_00958";;;"nahum";"reginenses/REG_00958.tif|reginenses/REG_00959.tif|reginenses/REG_00960.tif";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-u3xudkqx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-lfcfaqyo";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-of7dvbee";2988507;"Bible en français"
"REG_00963";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"183R";"REG_00962|REG_00961";;;"habaquq";"reginenses/REG_00961.tif|reginenses/REG_00962.tif|reginenses/REG_00963.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-eqnskbnq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-phfswu6u|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fwrnui8f";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wqg2nktt|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pfwxhqgh|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2vzflzsk";2988507;"Bible en français"
"REG_00966";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"184V";"REG_00965|REG_00964";;;"sophonie";"reginenses/REG_00964.tif|reginenses/REG_00965.tif|reginenses/REG_00966.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-l2zebbrf|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-brqtzl8a|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-z78apcet|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jvkbabpi";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msrzrwxs|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wpfzbwwb|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ezdizhcw";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-rqwmqfub|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fsnskbgl";2988507;"Bible en français"
"REG_00969";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"186R";"REG_00968|REG_00967";;;"aggee";"reginenses/REG_00967.tif|reginenses/REG_00968.tif|reginenses/REG_00969.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vkekjzsk";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uzpmjlvl|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-of7dvbee";2988507;"Bible en français"
"REG_00973";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"187R";"REG_00971|REG_00970|REG_00972";;;"zacharie";"reginenses/REG_00970.tif|reginenses/REG_00971.tif|reginenses/REG_00972.tif|reginenses/REG_00973.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vwtmvvfn";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-brqtzl8a|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-z78apcet|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-qpyshudm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ivsdfebq";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-5k7jsvqx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wqg2nktt";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ywslclwf|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ufpdajh6|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-t3eufvzb";2988507;"Bible en français"
"REG_00976";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"192R";"REG_00975|REG_00974";;;"malachie";"reginenses/REG_00974.tif|reginenses/REG_00975.tif|reginenses/REG_00976.tif";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-krbr2ckj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kobsjazi";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-of7dvbee";2988507;"Bible en français"
"REG_00979";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal|Zoomorphe";"193V";"REG_00978|REG_00977";;;"1er livre des maccabees";"reginenses/REG_00977.tif|reginenses/REG_00978.tif|reginenses/REG_00979.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vwtmvvfn";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-brqtzl8a|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-z78apcet|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vkekjzsk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ghihzzvb";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-5k7jsvqx";;;2988507;"Bible en français"
"REG_00982";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"212V";"REG_00981|REG_00980";;;"2e livre des maccabees";"reginenses/REG_00980.tif|reginenses/REG_00981.tif|reginenses/REG_00982.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cpdgl5r4|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cuqtzlfj";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-i2442num|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr";2988507;"Bible en français"
"REG_00989";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Armoiries";"226R";"REG_00984|REG_00983|REG_00985|REG_00986|REG_00987|REG_00988";;;"evangile matthieu";"reginenses/REG_00983.tif|reginenses/REG_00984.tif|reginenses/REG_00985.tif|reginenses/REG_00986.tif|reginenses/REG_00987.tif|reginenses/REG_00988.tif|reginenses/REG_00989.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-eqnskbnq";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ourzz25h|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-s9hdy7kp|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-oz9n8wse|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wdxn3qrx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-f4sqsvcv|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hwbpfzqq";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3axmqq3f|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-d48rjzg8";2988507;"Bible en français"
"REG_00992";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"226V";"REG_00991|REG_00990";;;"evangile matthieu";"reginenses/REG_00990.tif|reginenses/REG_00991.tif|reginenses/REG_00992.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-eqnskbnq";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ourzz25h|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-s9hdy7kp|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-oz9n8wse|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wdxn3qrx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3axmqq3f|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-d48rjzg8";2988507;"Bible en français"
"REG_00995";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"245R";"REG_00994|REG_00993";;;"evangile matthieu";"reginenses/REG_00993.tif|reginenses/REG_00994.tif|reginenses/REG_00995.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cpdgl5r4|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-y48hqvsm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jqfnbjvu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wqg2nktt";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-er7b9xjh|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ao9wtg4s";2988507;"Bible en français"
"REG_00998";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"248V";"REG_00997|REG_00996";;;"evangile marc";"reginenses/REG_00996.tif|reginenses/REG_00997.tif|reginenses/REG_00998.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kancnlxz";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-y48hqvsm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cpdgl5r4|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jqfnbjvu";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-er7b9xjh";2988507;"Bible en français"
"REG_01001";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"261V";"REG_01000|REG_00999";;;"evangile marc";"reginenses/REG_00999.tif|reginenses/REG_01000.tif|reginenses/REG_01001.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kancnlxz";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-y48hqvsm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jqfnbjvu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bcmcfuzn|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cpdgl5r4";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-er7b9xjh";2988507;"Bible en français"
"REG_01004";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"264V";"REG_01003|REG_01002";;;"evangile luc";"reginenses/REG_01002.tif|reginenses/REG_01003.tif|reginenses/REG_01004.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cgt9cj5q|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-i94jpy9p";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6nqxszjv|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-mwdwtlky";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3jv6cemc|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ljsuoykc";2988507;"Bible en français"
"REG_01007";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre ornée|Végétal";"287V";"REG_01006|REG_01005";;;"evangile luc";"reginenses/REG_01005.tif|reginenses/REG_01006.tif|reginenses/REG_01007.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-brqtzl8a|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-l66mtgn3|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-5c7ewzwj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-4a7uh6qs|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6sasmtwe|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cuqtzlfj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-qpyshudm";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hwbpfzqq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-5adgngxc|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dmmjw66x|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-h5p48lfk";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xhwzu6jw|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jz5vk4dk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-nxgcljrk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-8sp9kptm";2988507;"Bible en français"
"REG_01010";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"291R";"REG_01009|REG_01008";;;"evangile jean";"reginenses/REG_01008.tif|reginenses/REG_01009.tif|reginenses/REG_01010.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-y48hqvsm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cpdgl5r4|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jqfnbjvu";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-er7b9xjh";2988507;"Bible en français"
"REG_01013";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"306V";"REG_01012|REG_01011";;;"evangile jean";"reginenses/REG_01011.tif|reginenses/REG_01012.tif|reginenses/REG_01013.tif";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hwbpfzqq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hy6j8pvu";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-katnycdu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ie8wpjhx";2988507;"Bible en français"
"REG_01016";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"310V";"REG_01015|REG_01014";;;"epitre aux romains";"reginenses/REG_01014.tif|reginenses/REG_01015.tif|reginenses/REG_01016.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-y48hqvsm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cpdgl5r4|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jqfnbjvu";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-er7b9xjh|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-mec47jx4";2988507;"Bible en français"
"REG_01019";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"318V";"REG_01018|REG_01017";;;"1ere epitre auxcorinthiens";"reginenses/REG_01017.tif|reginenses/REG_01018.tif|reginenses/REG_01019.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tvxtxobh|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vkekjzsk";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-mec47jx4";2988507;"Bible en français"
"REG_01023";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Marge|Armoiries";"326R";"REG_01020";;;"2e epitre auxcorinthiens";"reginenses/REG_01020.tif|reginenses/REG_01021.tif|reginenses/REG_01022.tif|reginenses/REG_01023.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fku9bvtt";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bsmbjqgw";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-raszqepq";2988507;"Bible en français"
"REG_01026";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"331V";"REG_01025|REG_01024";;;"epitre aux galates";"reginenses/REG_01024.tif|reginenses/REG_01025.tif|reginenses/REG_01026.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tvxtxobh|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vkekjzsk";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-9dakjs3w";2988507;"Bible en français"
"REG_01029";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"334V";"REG_01028|REG_01027";;;"epitre aux ephesiens";"reginenses/REG_01027.tif|reginenses/REG_01028.tif|reginenses/REG_01029.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tvxtxobh";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-9dakjs3w";2988507;"Bible en français"
"REG_01032";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"337R";"REG_01031|REG_01030";;;"epitre aux philippiens";"reginenses/REG_01030.tif|reginenses/REG_01031.tif|reginenses/REG_01032.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm";;;;2988507;"Bible en français"
"REG_01035";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal";"339R";"REG_01034|REG_01033";;;"epitre auxcolossiens";"reginenses/REG_01033.tif|reginenses/REG_01034.tif|reginenses/REG_01035.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm";;;;2988507;"Bible en français"
"REG_01038";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal|Lettre ornée|Filigrane";"341R";"REG_01037|REG_01036";;;"1ere epitre aux thessaloniciens";"reginenses/REG_01036.tif|reginenses/REG_01037.tif|reginenses/REG_01038.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm";;;;2988507;"Bible en français"
"REG_01041";"gahom";"REG. LAT. 26";"images_fixes|enluminures";"vatican";;"REG. LAT. 26";"1275/1324";"390X270";"Lettre historiée|Végétal|Lettre ornée|Filigrane";"342V";"REG_01040|REG_01039";;;"2e epitre aux thessaloniciens";"reginenses/REG_01039.tif|reginenses/REG_01040.tif|reginenses/REG_01041.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm";;;;2988507;"Bible en français"
